model_id,autoencoder,embedding,pretext_loss,cluster_loss,metric,embedding_dim,n_clusters,dim_reduction,reduced_dim,run_1_train_SC,run_1_train_DBI,run_1_test_SC,run_1_test_DBI,run_1_train_time,run_2_train_SC,run_2_train_DBI,run_2_test_SC,run_2_test_DBI,run_2_train_time,run_3_train_SC,run_3_train_DBI,run_3_test_SC,run_3_test_DBI,run_3_train_time,run_4_train_SC,run_4_train_DBI,run_4_test_SC,run_4_test_DBI,run_4_train_time,run_5_train_SC,run_5_train_DBI,run_5_test_SC,run_5_test_DBI,run_5_train_time
63628ddc4b68c3e97c1f7d9c,lstm,vae,vae,dtc,eucl,10,6,UMAP,5.0,0.0537312813103199,2.6924163915221406,0.05203131586313248,2.720043258332792,38.553699016571045,0.04562598466873169,2.934574482841141,0.045166049152612686,2.8625365328122516,37.62431788444519,0.049906134605407715,2.8357744020247466,0.05185554921627045,2.7906520179404737,38.50301265716553,0.04961357265710831,2.7958037647773586,0.049553677439689636,2.778297665561473,38.059086561203,0.05143466591835022,2.736581834233102,0.05368950963020325,2.6622737631095097,38.31613898277283
63628ddc4b68c3e97c1f7d9d,lstm,vae,vae,dtc,cid,10,2,None,5.0,-1.0,-1.0,-1.0,-1.0,51.27444076538086,-0.1887221336364746,3.317438552114936,-0.15668737888336182,2.616727550822124,51.63702940940857,-0.11590346693992615,3.3983195013899796,-0.1250932365655899,3.5604602530771743,51.89975714683533,-1.0,-1.0,-1.0,-1.0,51.113632917404175,-1.0,-1.0,-1.0,-1.0,52.02144694328308
63628ddc4b68c3e97c1f7d9e,lstm,vae,vae,dtc,cid,10,2,PCA,5.0,-1.0,-1.0,-1.0,-1.0,51.422940492630005,-1.0,-1.0,-1.0,-1.0,51.00376343727112,-0.09304223954677582,3.271519314963056,-0.10166800767183304,3.348823123281342,51.31862139701843,-1.0,-1.0,-1.0,-1.0,50.6350359916687,-0.11049549281597137,3.1191060117955938,-0.11751947551965714,3.1957307974443854,51.274402141571045
63628ddc4b68c3e97c1f7d9f,lstm,vae,vae,dtc,cid,10,2,UMAP,5.0,0.056539904326200485,3.7069654944856945,0.05886529013514519,3.652893587210059,51.50094532966614,-1.0,-1.0,-1.0,-1.0,51.509400844573975,-0.10253555327653885,3.3491566918972278,-0.09184547513723373,3.042244460564642,51.83706212043762,-0.04273563623428345,3.245381593189885,-0.0514565147459507,3.323124322621575,51.254661321640015,-0.012565977871418,3.3538214051777695,-0.020086223259568214,3.5579948226621365,51.39194941520691
63628ddc4b68c3e97c1f7da0,lstm,vae,vae,dtc,cid,10,4,None,5.0,-1.0,-1.0,-1.0,-1.0,52.79219841957092,-1.0,-1.0,-1.0,-1.0,52.90980815887451,-1.0,-1.0,-1.0,-1.0,52.55003309249878,-1.0,-1.0,-1.0,-1.0,52.83193588256836,-1.0,-1.0,-1.0,-1.0,52.633909463882446
63628ddc4b68c3e97c1f7da1,lstm,vae,vae,dtc,cid,10,4,PCA,5.0,-1.0,-1.0,-1.0,-1.0,53.375860929489136,-1.0,-1.0,-1.0,-1.0,53.13415288925171,-1.0,-1.0,-1.0,-1.0,52.46444344520569,-1.0,-1.0,-1.0,-1.0,52.12044835090637,-1.0,-1.0,-1.0,-1.0,52.73036813735962
63628ddc4b68c3e97c1f7da2,lstm,vae,vae,dtc,cid,10,4,UMAP,5.0,-1.0,-1.0,-1.0,-1.0,53.019930839538574,-1.0,-1.0,-1.0,-1.0,52.92577862739563,-1.0,-1.0,-1.0,-1.0,55.506285429000854,-1.0,-1.0,-1.0,-1.0,52.516464710235596,-1.0,-1.0,-1.0,-1.0,53.26866054534912
63628ddc4b68c3e97c1f7da3,lstm,vae,vae,dtc,cid,10,6,None,5.0,-1.0,-1.0,-1.0,-1.0,55.079086780548096,-1.0,-1.0,-1.0,-1.0,54.1340856552124,-1.0,-1.0,-1.0,-1.0,53.727397203445435,-1.0,-1.0,-1.0,-1.0,54.13206386566162,-1.0,-1.0,-1.0,-1.0,54.2638201713562
63628ddc4b68c3e97c1f7da4,lstm,vae,vae,dtc,cid,10,6,PCA,5.0,-1.0,-1.0,-1.0,-1.0,54.13477063179016,-1.0,-1.0,-1.0,-1.0,53.854862451553345,-1.0,-1.0,-1.0,-1.0,53.76980996131897,-1.0,-1.0,-1.0,-1.0,53.74808478355408,-1.0,-1.0,-1.0,-1.0,54.61848783493042
63628ddc4b68c3e97c1f7da5,lstm,vae,vae,dtc,cid,10,6,UMAP,5.0,-1.0,-1.0,-1.0,-1.0,54.023029804229736,-1.0,-1.0,-1.0,-1.0,54.115105867385864,-1.0,-1.0,-1.0,-1.0,53.80780243873596,-1.0,-1.0,-1.0,-1.0,54.07608675956726,-1.0,-1.0,-1.0,-1.0,53.8462700843811
63628ddd4b68c3e97c1f7db8,dtc,mse,mse,dtc,eucl,10,2,None,5.0,0.3753865957260132,1.8984301671366206,0.39276060461997986,1.783699786661531,39.190834760665894,0.5508764982223511,0.7924272888745424,-1.0,-1.0,37.394604206085205,0.1662725806236267,3.674785134689016,0.178457573056221,3.8390206165241656,38.71253490447998,0.3375391662120819,1.3003627149884445,0.3372044861316681,1.2951931741586,37.19976258277893,0.25425389409065247,2.3491515045259836,0.2436862587928772,2.2305623917202033,37.41052031517029
63628ddd4b68c3e97c1f7db9,dtc,mse,mse,dtc,eucl,10,2,PCA,5.0,0.37627366185188293,1.0238114165766934,0.371275931596756,1.0434148702673278,38.54531192779541,0.5234305262565613,0.35321764867930316,-1.0,-1.0,37.148717641830444,0.49851465225219727,1.7862892646975277,0.5281248092651367,1.397184969701839,37.324108839035034,0.10962297022342682,2.8104604430787123,0.10613324493169785,2.89238192503669,37.065101146698,0.6341745853424072,0.6802695195404682,0.5427569150924683,0.8385319413496102,36.592405796051025
63628ddd4b68c3e97c1f7dba,dtc,mse,mse,dtc,eucl,10,2,UMAP,5.0,0.4729270935058594,0.8816089885707908,0.4753510057926178,0.8689851905766853,37.39733266830444,0.4323051869869232,0.9724701146956197,0.4513784646987915,0.9276620554525329,37.81149697303772,0.4222351312637329,0.8272808918427623,0.4328724145889282,0.8255195618781677,37.617878675460815,0.19455143809318542,2.8796810047419448,0.20116795599460602,2.9402526819264456,37.148860454559326,0.4072600305080414,1.101279059809487,0.4158635437488556,1.0982222542325715,36.71577167510986
63628ddd4b68c3e97c1f7dbb,dtc,mse,mse,dtc,eucl,10,4,None,5.0,0.22474512457847595,1.392341781021719,-1.0,-1.0,38.13021659851074,0.41455596685409546,0.8690811578177984,0.42772993445396423,0.8850506503846651,38.08403754234314,0.3120173215866089,1.4867046390312897,0.3070204555988312,1.3582996984278513,38.22585678100586,0.3313790559768677,1.1224357179446602,0.32616665959358215,1.1503024239499093,38.00265336036682,0.3400610685348511,2.256531443453825,-1.0,-1.0,38.22307300567627
63628ddd4b68c3e97c1f7dbc,dtc,mse,mse,dtc,eucl,10,4,PCA,5.0,0.33650699257850647,1.1304026397073548,0.3333826959133148,1.1664974859839068,38.290427446365356,0.4257999658584595,1.186589398079691,-1.0,-1.0,38.30103349685669,0.2315606027841568,2.4873113100593174,0.2401489019393921,2.6006892878194385,38.011801958084106,0.08197516202926636,3.3674605492153935,0.08075933158397675,3.5016458285997256,37.504066944122314,0.4120692312717438,0.8915410676235879,0.41492605209350586,0.893984448205027,37.84739685058594
63628ddd4b68c3e97c1f7dbd,dtc,mse,mse,dtc,eucl,10,4,UMAP,5.0,0.3551177978515625,0.9389969789801079,0.3408122658729553,0.9583109114798037,39.066892862319946,0.2280193418264389,1.7680622327768092,-1.0,-1.0,38.05009603500366,0.30189746618270874,1.9043183544930202,0.31160250306129456,2.022927992951587,37.59151101112366,0.1391330361366272,2.0840470068712813,0.1370639055967331,2.0513755558731526,37.59366321563721,0.1716359257698059,2.0721568392264427,0.17554666101932526,2.0601197206303694,37.271289110183716
63628ddd4b68c3e97c1f7dbe,dtc,mse,mse,dtc,eucl,10,6,None,5.0,0.1664711982011795,2.8163455227741125,0.15477615594863892,3.200421919226354,39.14253830909729,0.3187059462070465,1.1258103912001973,0.30667153000831604,1.1030345258002245,38.79825043678284,0.2774676978588104,1.2789920620610762,0.2661592960357666,1.2804604848599084,38.51125907897949,0.15928076207637787,3.163551708388635,0.16352562606334686,3.006308871671999,37.63886737823486,0.42206037044525146,0.729300054080079,0.43333154916763306,0.716202142892924,38.789695024490356
63628ddd4b68c3e97c1f7dbf,dtc,mse,mse,dtc,eucl,10,6,PCA,5.0,0.12926392257213593,2.2583979607821956,0.12340644001960754,2.2588352235691143,38.40879821777344,0.440087229013443,0.8322052363009735,0.44450974464416504,0.7933517511037422,39.26253080368042,0.23761865496635437,1.852573908077668,0.2407626360654831,1.9122299156205518,38.80807304382324,0.05737750232219696,2.7641948259842235,-1.0,-1.0,39.01305556297302,0.4637405574321747,0.7130802696724282,0.4662861227989197,0.6995237422005075,38.322007179260254
63628ddd4b68c3e97c1f7dc0,dtc,mse,mse,dtc,eucl,10,6,UMAP,5.0,0.3797929286956787,0.879185934090175,0.3668522536754608,0.8874659523019538,39.17782425880432,0.2979770004749298,1.5947288432515139,-1.0,-1.0,39.03144025802612,0.09685971587896347,2.516836869555601,0.10083247721195221,2.594767025811969,38.088040590286255,0.054834865033626556,2.3910907125280922,-1.0,-1.0,38.23526406288147,0.0736885592341423,2.4859905835811635,-1.0,-1.0,38.26397490501404
63628ddd4b68c3e97c1f7dc1,dtc,mse,mse,dtc,cid,10,2,None,5.0,-1.0,-1.0,-1.0,-1.0,52.69395446777344,-1.0,-1.0,-1.0,-1.0,51.40843629837036,-1.0,-1.0,-1.0,-1.0,51.735920906066895,-1.0,-1.0,-1.0,-1.0,51.27591347694397,-1.0,-1.0,-1.0,-1.0,51.1581871509552
63628ddd4b68c3e97c1f7dc2,dtc,mse,mse,dtc,cid,10,2,PCA,5.0,-1.0,-1.0,-1.0,-1.0,52.22798824310303,-1.0,-1.0,-1.0,-1.0,51.70592999458313,-1.0,-1.0,-1.0,-1.0,51.32107973098755,-1.0,-1.0,-1.0,-1.0,50.84225344657898,-1.0,-1.0,-1.0,-1.0,50.914451599121094
63628ddd4b68c3e97c1f7dc3,dtc,mse,mse,dtc,cid,10,2,UMAP,5.0,-1.0,-1.0,-1.0,-1.0,53.09578323364258,-1.0,-1.0,-1.0,-1.0,51.063225507736206,-1.0,-1.0,-1.0,-1.0,51.20431685447693,-1.0,-1.0,-1.0,-1.0,51.07686901092529,-1.0,-1.0,-1.0,-1.0,51.487974643707275
63628ddd4b68c3e97c1f7dc4,dtc,mse,mse,dtc,cid,10,4,None,5.0,-1.0,-1.0,-1.0,-1.0,53.36518430709839,-1.0,-1.0,-1.0,-1.0,52.83885860443115,-1.0,-1.0,-1.0,-1.0,54.62924313545227,-1.0,-1.0,-1.0,-1.0,51.867790937423706,-1.0,-1.0,-1.0,-1.0,52.914517641067505
63628ddd4b68c3e97c1f7dc5,dtc,mse,mse,dtc,cid,10,4,PCA,5.0,-1.0,-1.0,-1.0,-1.0,54.08346772193909,-1.0,-1.0,-1.0,-1.0,52.70951533317566,-1.0,-1.0,-1.0,-1.0,52.69772124290466,-1.0,-1.0,-1.0,-1.0,52.23962473869324,-1.0,-1.0,-1.0,-1.0,52.3800790309906
63628ddd4b68c3e97c1f7dc6,dtc,mse,mse,dtc,cid,10,4,UMAP,5.0,-1.0,-1.0,-1.0,-1.0,53.62638020515442,-1.0,-1.0,-1.0,-1.0,52.122440814971924,-1.0,-1.0,-1.0,-1.0,52.40802454948425,-1.0,-1.0,-1.0,-1.0,52.563393115997314,-1.0,-1.0,-1.0,-1.0,52.74704694747925
63628dde4b68c3e97c1f7dc7,dtc,mse,mse,dtc,cid,10,6,None,5.0,-1.0,-1.0,-1.0,-1.0,55.502530574798584,-1.0,-1.0,-1.0,-1.0,53.76058077812195,-1.0,-1.0,-1.0,-1.0,54.09659147262573,-1.0,-1.0,-1.0,-1.0,53.16680455207825,-1.0,-1.0,-1.0,-1.0,53.86334991455078
63628dde4b68c3e97c1f7dc8,dtc,mse,mse,dtc,cid,10,6,PCA,5.0,-1.0,-1.0,-1.0,-1.0,54.49862885475159,-1.0,-1.0,-1.0,-1.0,54.17962956428528,-1.0,-1.0,-1.0,-1.0,54.02863001823425,-1.0,-1.0,-1.0,-1.0,54.09515738487244,-1.0,-1.0,-1.0,-1.0,54.33074069023132
63628dde4b68c3e97c1f7dc9,dtc,mse,mse,dtc,cid,10,6,UMAP,5.0,-1.0,-1.0,-1.0,-1.0,54.890785932540894,-1.0,-1.0,-1.0,-1.0,54.00646662712097,-1.0,-1.0,-1.0,-1.0,53.85053277015686,-1.0,-1.0,-1.0,-1.0,53.982686281204224,-1.0,-1.0,-1.0,-1.0,53.654560804367065
63628ddf4b68c3e97c1f7e00,dtc,vae,vae,dtc,eucl,10,2,None,5.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0
63628ddf4b68c3e97c1f7e01,dtc,vae,vae,dtc,eucl,10,2,PCA,5.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0
63628ddf4b68c3e97c1f7e02,dtc,vae,vae,dtc,eucl,10,2,UMAP,5.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0
63628de04b68c3e97c1f7e03,dtc,vae,vae,dtc,eucl,10,4,None,5.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0
63628de04b68c3e97c1f7e04,dtc,vae,vae,dtc,eucl,10,4,PCA,5.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0
63628de04b68c3e97c1f7e05,dtc,vae,vae,dtc,eucl,10,4,UMAP,5.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0
63628de04b68c3e97c1f7e06,dtc,vae,vae,dtc,eucl,10,6,None,5.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0
63628de04b68c3e97c1f7e07,dtc,vae,vae,dtc,eucl,10,6,PCA,5.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0
63628de04b68c3e97c1f7e08,dtc,vae,vae,dtc,eucl,10,6,UMAP,5.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0
63628de04b68c3e97c1f7e09,dtc,vae,vae,dtc,cid,10,2,None,5.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0
63628de04b68c3e97c1f7e0a,dtc,vae,vae,dtc,cid,10,2,PCA,5.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0
63628de04b68c3e97c1f7e0b,dtc,vae,vae,dtc,cid,10,2,UMAP,5.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0
63628de04b68c3e97c1f7e0c,dtc,vae,vae,dtc,cid,10,4,None,5.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0
63628de04b68c3e97c1f7e0d,dtc,vae,vae,dtc,cid,10,4,PCA,5.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0
63628de04b68c3e97c1f7e0e,dtc,vae,vae,dtc,cid,10,4,UMAP,5.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0
63628de04b68c3e97c1f7e0f,dtc,vae,vae,dtc,cid,10,6,None,5.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0
63628de04b68c3e97c1f7e10,dtc,vae,vae,dtc,cid,10,6,PCA,5.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0
63628de04b68c3e97c1f7e11,dtc,vae,vae,dtc,cid,10,6,UMAP,5.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0
